,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8022,728,CASH_OUT,252667.75,C1817806739,252667.75,0.0,C84626312,0.0,252667.75,1,0
8023,728,TRANSFER,287040.14,C601193350,287040.14,0.0,C676682698,0.0,0.0,1,0
8024,728,CASH_OUT,287040.14,C363126293,287040.14,0.0,C991624495,2153682.82,2440722.97,1,0
8025,728,TRANSFER,6322399.97,C1838430036,6322399.97,0.0,C432858723,0.0,0.0,1,0
8026,728,CASH_OUT,6322399.97,C1305559146,6322399.97,0.0,C2086292862,0.0,6322399.97,1,0
8027,728,TRANSFER,119143.75,C1171262237,119143.75,0.0,C1229370593,0.0,0.0,1,0
8028,728,CASH_OUT,119143.75,C1983324612,119143.75,0.0,C1263469506,131451.57,250595.32,1,0
8029,728,TRANSFER,3846781.01,C987072193,3846781.01,0.0,C611870654,0.0,0.0,1,0
8030,728,CASH_OUT,3846781.01,C2109752289,3846781.01,0.0,C154510923,46052.98,3892833.98,1,0
8031,729,TRANSFER,1102951.39,C871824170,1102951.39,0.0,C948778919,0.0,0.0,1,0
8032,729,CASH_OUT,1102951.39,C1678410175,1102951.39,0.0,C228891434,0.0,1102951.39,1,0
8033,729,TRANSFER,90026.9,C2144761776,90026.9,0.0,C514777944,0.0,0.0,1,0
8034,729,CASH_OUT,90026.9,C157425928,90026.9,0.0,C1303144727,339171.02,429197.92,1,0
8035,730,TRANSFER,1152538.9,C231322789,1152538.9,0.0,C1922711956,0.0,0.0,1,0
8036,730,CASH_OUT,1152538.9,C1040108506,1152538.9,0.0,C1101565058,0.0,1152538.9,1,0
8037,730,TRANSFER,1665334.68,C1901678626,1665334.68,0.0,C223228023,0.0,0.0,1,0
8038,730,CASH_OUT,1665334.68,C1772832096,1665334.68,0.0,C703136937,398538.39,2063873.07,1,0
8039,730,TRANSFER,156396.46,C696760428,156396.46,0.0,C577061559,0.0,0.0,1,0
8040,730,CASH_OUT,156396.46,C1659635357,156396.46,0.0,C876852627,842357.16,998753.62,1,0
8041,730,TRANSFER,403.56,C1494188706,403.56,0.0,C1175598908,0.0,0.0,1,0
8042,730,CASH_OUT,403.56,C1790729382,403.56,0.0,C1460854172,1124708.32,1125111.88,1,0
8043,730,TRANSFER,2154005.71,C507292245,2154005.71,0.0,C2129452357,0.0,0.0,1,0
8044,730,CASH_OUT,2154005.71,C1514500854,2154005.71,0.0,C1368085881,0.0,2154005.71,1,0
8045,730,TRANSFER,10000000.0,C726730575,57316255.05,47316255.05,C1364745638,0.0,0.0,1,0
8046,730,CASH_OUT,10000000.0,C1700232450,10000000.0,0.0,C125311108,0.0,10000000.0,1,0
8047,730,TRANSFER,10000000.0,C507645439,47316255.05,37316255.05,C270374999,0.0,0.0,1,0
8048,730,CASH_OUT,10000000.0,C1868631555,10000000.0,0.0,C1100933050,0.0,10000000.0,1,0
8049,730,TRANSFER,10000000.0,C1277761503,37316255.05,27316255.05,C500987951,0.0,0.0,1,0
8050,730,CASH_OUT,10000000.0,C315149365,10000000.0,0.0,C574552283,62895.13,10062895.13,1,0
8051,730,TRANSFER,10000000.0,C476780134,27316255.05,17316255.05,C1150932816,0.0,0.0,1,0
8052,730,CASH_OUT,10000000.0,C2065498878,10000000.0,0.0,C502437065,819130.39,10819130.39,1,0
8053,730,TRANSFER,10000000.0,C2140038573,17316255.05,17316255.05,C1395467927,0.0,0.0,1,1
8054,730,CASH_OUT,0.0,C729003789,0.0,0.0,C1388096959,1008609.53,1008609.53,1,0
8055,730,TRANSFER,7316255.05,C1869569059,17316255.05,17316255.05,C1861208726,0.0,0.0,1,1
8056,730,CASH_OUT,0.0,C2088151490,0.0,0.0,C1156763710,0.0,0.0,1,0
8057,730,TRANSFER,3191058.32,C1884883180,3191058.32,0.0,C906779007,0.0,0.0,1,0
8058,730,CASH_OUT,3191058.32,C1185153589,3191058.32,0.0,C978277137,161350.38,3352408.69,1,0
8059,730,TRANSFER,338364.14,C1396691078,338364.14,0.0,C476657096,0.0,0.0,1,0
8060,730,CASH_OUT,338364.14,C449727386,338364.14,0.0,C1527134062,724300.82,1062664.96,1,0
8061,730,TRANSFER,185488.23,C585645639,185488.23,0.0,C1050859310,0.0,0.0,1,0
8062,730,CASH_OUT,185488.23,C1153115525,185488.23,0.0,C1531209289,0.0,185488.23,1,0
8063,731,TRANSFER,31887.18,C1764583028,31887.18,0.0,C252274322,0.0,0.0,1,0
8064,731,CASH_OUT,31887.18,C30896720,31887.18,0.0,C1159359491,4584085.52,4615972.7,1,0
8065,731,TRANSFER,147186.94,C1013069669,147186.94,0.0,C1655602731,0.0,0.0,1,0
8066,731,CASH_OUT,147186.94,C1225675649,147186.94,0.0,C1599626479,15982.05,163168.99,1,0
8067,731,TRANSFER,302227.56,C648990331,302227.56,0.0,C1204258741,0.0,0.0,1,0
8068,731,CASH_OUT,302227.56,C1814350435,302227.56,0.0,C51409599,1125769.87,1427997.43,1,0
8069,731,TRANSFER,219934.26,C1104155037,219934.26,0.0,C852180070,0.0,0.0,1,0
8070,731,CASH_OUT,219934.26,C2054799485,219934.26,0.0,C997585991,0.0,219934.26,1,0
8071,731,TRANSFER,81677.17,C712250463,81677.17,0.0,C1291785655,0.0,0.0,1,0
8072,731,CASH_OUT,81677.17,C1623831712,81677.17,0.0,C538679361,130887.69,212564.86,1,0
8073,731,TRANSFER,429359.76,C567545309,429359.76,0.0,C741413300,0.0,0.0,1,0
8074,731,CASH_OUT,429359.76,C362433458,429359.76,0.0,C1092024343,1973585.31,2402945.07,1,0
8075,731,TRANSFER,508929.61,C533095346,508929.61,0.0,C1301226150,0.0,0.0,1,0
8076,731,CASH_OUT,508929.61,C839366750,508929.61,0.0,C1367621087,161576.15,670505.76,1,0
8077,731,TRANSFER,219275.19,C868020518,219275.19,0.0,C1828774978,0.0,0.0,1,0
8078,731,CASH_OUT,219275.19,C1950153528,219275.19,0.0,C1184845365,743229.99,962505.19,1,0
8079,732,TRANSFER,59677.48,C1489751550,59677.48,0.0,C934061897,0.0,0.0,1,0
8080,732,CASH_OUT,59677.48,C1468095473,59677.48,0.0,C615508627,2249904.97,2309582.45,1,0
8081,732,TRANSFER,311832.17,C65054182,311832.17,0.0,C833307608,0.0,0.0,1,0
8082,732,CASH_OUT,311832.17,C269908889,311832.17,0.0,C1665325568,0.0,311832.17,1,0
8083,732,TRANSFER,249365.63,C372564056,249365.63,0.0,C977922578,0.0,0.0,1,0
8084,732,CASH_OUT,249365.63,C1261928380,249365.63,0.0,C1342636720,0.0,249365.63,1,0
8085,732,TRANSFER,417129.11,C661000203,417129.11,0.0,C1308507305,0.0,0.0,1,0
8086,732,CASH_OUT,417129.11,C1251324485,417129.11,0.0,C1197787455,683101.34,1100230.45,1,0
8087,732,TRANSFER,1157971.07,C644458914,1157971.07,0.0,C791288135,0.0,0.0,1,0
8088,732,CASH_OUT,1157971.07,C1123625591,1157971.07,0.0,C355172230,2974237.06,4132208.13,1,0
8089,733,TRANSFER,905919.58,C1435012203,905919.58,0.0,C450820106,0.0,0.0,1,0
8090,733,CASH_OUT,905919.58,C845679365,905919.58,0.0,C232109757,82944.63,988864.21,1,0
8091,733,TRANSFER,438859.1,C482285608,438859.1,0.0,C1495765075,0.0,0.0,1,0
8092,733,CASH_OUT,438859.1,C1632082016,438859.1,0.0,C1877779310,1127370.06,1566229.16,1,0
8093,733,TRANSFER,1548376.44,C1119842359,1548376.44,0.0,C826187044,0.0,0.0,1,0
8094,733,CASH_OUT,1548376.44,C1168267667,1548376.44,0.0,C2079585143,2317541.56,3865918.0,1,0
8095,733,TRANSFER,105903.18,C565737303,105903.18,0.0,C350986885,0.0,0.0,1,0
8096,733,CASH_OUT,105903.18,C2086760344,105903.18,0.0,C1155351357,350240.31,456143.49,1,0
8097,733,TRANSFER,57543.34,C1164351211,57543.34,0.0,C1595140561,0.0,0.0,1,0
8098,733,CASH_OUT,57543.34,C308228373,57543.34,0.0,C610717957,0.0,57543.34,1,0
8099,734,TRANSFER,10000000.0,C1891630790,11810044.85,1810044.85,C2124431731,0.0,0.0,1,0
8100,734,CASH_OUT,10000000.0,C131420902,10000000.0,0.0,C635621973,2571402.25,12571402.25,1,0
8101,734,TRANSFER,1810044.85,C1987403065,1810044.85,0.0,C846200321,0.0,0.0,1,0
8102,734,CASH_OUT,1810044.85,C491326843,1810044.85,0.0,C1833702412,1005720.69,2815765.54,1,0
8103,734,TRANSFER,2079746.13,C303008218,2079746.13,0.0,C1140317769,0.0,0.0,1,0
8104,734,CASH_OUT,2079746.13,C1063299871,2079746.13,0.0,C884992368,0.0,2079746.13,1,0
8105,734,TRANSFER,23912.2,C1790385148,23912.2,0.0,C1671472479,0.0,0.0,1,0
8106,734,CASH_OUT,23912.2,C4748745,23912.2,0.0,C1953200125,338951.65,362863.85,1,0
8107,735,TRANSFER,243459.96,C97010398,243459.96,0.0,C1660559503,0.0,0.0,1,0
8108,735,CASH_OUT,243459.96,C1148037845,243459.96,0.0,C387251817,9459523.04,9702983.01,1,0
8109,735,TRANSFER,256417.06,C383197535,256417.06,0.0,C316531144,0.0,0.0,1,0
8110,735,CASH_OUT,256417.06,C1441986673,256417.06,0.0,C1500556384,811137.89,1067554.95,1,0
8111,735,TRANSFER,444898.97,C317427363,444898.97,0.0,C1466075783,0.0,0.0,1,0
8112,735,CASH_OUT,444898.97,C997831977,444898.97,0.0,C709373324,1970664.81,2415563.78,1,0
8113,735,TRANSFER,417103.68,C336307904,417103.68,0.0,C1155915285,0.0,0.0,1,0
8114,735,CASH_OUT,417103.68,C1450763584,417103.68,0.0,C1377830519,34232.06,451335.75,1,0
8115,735,TRANSFER,92735.71,C1351323617,92735.71,0.0,C413722554,0.0,0.0,1,0
8116,735,CASH_OUT,92735.71,C786761311,92735.71,0.0,C570188819,921583.3,1014319.01,1,0
8117,735,TRANSFER,123146.28,C1625883009,123146.28,0.0,C918154390,0.0,0.0,1,0
8118,735,CASH_OUT,123146.28,C981071931,123146.28,0.0,C64963279,0.0,123146.28,1,0
8119,736,TRANSFER,53315.31,C914459666,53315.31,0.0,C73348302,0.0,0.0,1,0
8120,736,CASH_OUT,53315.31,C810591075,53315.31,0.0,C1614619549,0.0,53315.31,1,0
8121,736,TRANSFER,10000000.0,C412961249,11314660.84,1314660.84,C253674970,0.0,0.0,1,0
8122,736,CASH_OUT,10000000.0,C1842402025,10000000.0,0.0,C1291939349,0.0,10000000.0,1,0
8123,736,TRANSFER,1314660.84,C1460351581,1314660.84,0.0,C898200380,0.0,0.0,1,0
8124,736,CASH_OUT,1314660.84,C1660278884,1314660.84,0.0,C464467238,0.0,1314660.84,1,0
8125,736,TRANSFER,537539.57,C2018539678,537539.57,0.0,C282412954,0.0,0.0,1,0
8126,736,CASH_OUT,537539.57,C1804356625,537539.57,0.0,C1581411164,8034.16,545573.72,1,0
8127,736,TRANSFER,274799.58,C1459244245,274799.58,0.0,C957617194,0.0,0.0,1,0
8128,736,CASH_OUT,274799.58,C1263652542,274799.58,0.0,C1406817938,0.0,274799.58,1,0
8129,736,TRANSFER,172915.56,C809421762,172915.56,0.0,C922949520,0.0,0.0,1,0
8130,736,CASH_OUT,172915.56,C962323728,172915.56,0.0,C1193568854,7674508.7,7847424.27,1,0
8131,736,TRANSFER,3912252.81,C1027836426,3912252.81,0.0,C1420360945,0.0,0.0,1,0
8132,736,CASH_OUT,3912252.81,C2015532834,3912252.81,0.0,C1094245797,0.0,3912252.81,1,0
8133,737,TRANSFER,190100.29,C369775274,190100.29,0.0,C1048847167,0.0,0.0,1,0
8134,737,CASH_OUT,190100.29,C2010561147,190100.29,0.0,C493481866,848487.62,1038587.91,1,0
8135,737,TRANSFER,946705.53,C1524194171,946705.53,0.0,C357888969,0.0,0.0,1,0
8136,737,CASH_OUT,946705.53,C2000156493,946705.53,0.0,C466527004,277951.15,1224656.68,1,0
8137,737,TRANSFER,2194533.79,C871130115,2194533.79,0.0,C1027984317,0.0,0.0,1,0
8138,737,CASH_OUT,2194533.79,C1907033447,2194533.79,0.0,C1163998762,272242.91,2466776.7,1,0
8139,737,TRANSFER,167606.49,C1631161002,167606.49,0.0,C2099952089,0.0,0.0,1,0
8140,737,CASH_OUT,167606.49,C696026207,167606.49,0.0,C1386785907,2315864.75,2483471.24,1,0
8141,737,TRANSFER,1281113.84,C2044735759,1281113.84,0.0,C2118381511,0.0,0.0,1,0
8142,737,CASH_OUT,1281113.84,C1346995049,1281113.84,0.0,C1049862186,0.0,1281113.84,1,0
8143,738,TRANSFER,108240.74,C1417837233,108240.74,0.0,C2097692432,0.0,0.0,1,0
8144,738,CASH_OUT,108240.74,C466016751,108240.74,0.0,C1533222283,28839.11,137079.85,1,0
8145,738,TRANSFER,297846.16,C776297547,297846.16,0.0,C1422239092,0.0,0.0,1,0
8146,738,CASH_OUT,297846.16,C384242072,297846.16,0.0,C175252004,11436080.11,11733926.27,1,0
8147,738,TRANSFER,106584.32,C1375184391,106584.32,0.0,C291162245,0.0,0.0,1,0
8148,738,CASH_OUT,106584.32,C2085819511,106584.32,0.0,C2000713595,5524872.71,5631457.03,1,0
8149,738,TRANSFER,814689.88,C2029041842,814689.88,0.0,C1023330867,0.0,0.0,1,0
8150,738,CASH_OUT,814689.88,C1446317541,814689.88,0.0,C253690179,0.0,814689.88,1,0
8151,738,TRANSFER,114490.39,C983453370,114490.39,0.0,C1060799549,0.0,0.0,1,0
8152,738,CASH_OUT,114490.39,C1586103602,114490.39,0.0,C1196711051,166082.07,280572.46,1,0
8153,739,TRANSFER,176549.59,C591532921,176549.59,0.0,C1612941843,0.0,0.0,1,0
8154,739,CASH_OUT,176549.59,C1566996689,176549.59,0.0,C886844880,409531.17,586080.76,1,0
8155,739,TRANSFER,7758036.72,C365237849,7758036.72,0.0,C332427023,0.0,0.0,1,0
8156,739,CASH_OUT,7758036.72,C459813446,7758036.72,0.0,C294714363,47778.61,7805815.33,1,0
8157,739,TRANSFER,156691.56,C671228809,156691.56,0.0,C1102996671,0.0,0.0,1,0
8158,739,CASH_OUT,156691.56,C1179416232,156691.56,0.0,C738050575,842252.15,998943.71,1,0
8159,739,TRANSFER,8116.53,C2072430566,8116.53,0.0,C765215468,0.0,0.0,1,0
8160,739,CASH_OUT,8116.53,C564539602,8116.53,0.0,C1935865739,7638.26,15754.79,1,0
8161,739,TRANSFER,194521.28,C1696012302,194521.28,0.0,C411128068,0.0,0.0,1,0
8162,739,CASH_OUT,194521.28,C1558118886,194521.28,0.0,C987019949,7203373.74,7397895.02,1,0
8163,740,TRANSFER,748139.48,C1183186026,748139.48,0.0,C1620658775,0.0,0.0,1,0
8164,740,CASH_OUT,748139.48,C959562247,748139.48,0.0,C1768725891,0.0,748139.48,1,0
8165,740,TRANSFER,1312694.5,C1681615431,1312694.5,0.0,C492082350,0.0,0.0,1,0
8166,740,CASH_OUT,1312694.5,C1078953751,1312694.5,0.0,C1920187579,0.0,1312694.5,1,0
8167,740,TRANSFER,1755647.81,C507031767,1755647.81,0.0,C692082136,0.0,0.0,1,0
8168,740,CASH_OUT,1755647.81,C1724432558,1755647.81,0.0,C22170584,2930014.23,4685662.04,1,0
8169,741,TRANSFER,10000000.0,C780743034,45674547.89,35674547.89,C491519946,0.0,0.0,1,0
8170,741,CASH_OUT,10000000.0,C421958672,10000000.0,0.0,C2034016962,0.0,10000000.0,1,0
8171,741,TRANSFER,10000000.0,C1111699947,35674547.89,25674547.89,C949015157,0.0,0.0,1,0
8172,741,CASH_OUT,10000000.0,C1647199421,10000000.0,0.0,C2077145577,35922.97,10035922.97,1,0
8173,741,TRANSFER,10000000.0,C88849251,25674547.89,15674547.89,C1939028448,0.0,0.0,1,0
8174,741,CASH_OUT,10000000.0,C677394894,10000000.0,0.0,C1866259073,0.0,10000000.0,1,0
8175,741,TRANSFER,10000000.0,C1945606464,15674547.89,5674547.89,C625944676,0.0,0.0,1,0
8176,741,CASH_OUT,10000000.0,C1668034607,10000000.0,0.0,C1250722530,192912.98,10192912.98,1,0
8177,741,TRANSFER,5674547.89,C992223106,5674547.89,5674547.89,C1366804249,0.0,0.0,1,1
8178,741,CASH_OUT,0.0,C312737633,0.0,0.0,C1400061387,267522.87,267522.87,1,0
8179,741,TRANSFER,62297.18,C1565612524,62297.18,0.0,C435734396,0.0,0.0,1,0
8180,741,CASH_OUT,62297.18,C1597957921,62297.18,0.0,C734451013,1060553.11,1122850.29,1,0
8181,741,TRANSFER,114149.44,C1157446475,114149.44,0.0,C1367473638,0.0,0.0,1,0
8182,741,CASH_OUT,114149.44,C1235786818,114149.44,0.0,C1738374799,0.0,114149.44,1,0
8183,741,TRANSFER,323726.61,C509686434,323726.61,0.0,C1310143791,0.0,0.0,1,0
8184,741,CASH_OUT,323726.61,C919525792,323726.61,0.0,C993635374,561753.58,885480.19,1,0
8185,741,TRANSFER,383661.1,C457476945,383661.1,0.0,C1688658215,0.0,0.0,1,0
8186,741,CASH_OUT,383661.1,C369315575,383661.1,0.0,C2069429837,1788112.7,2171773.8,1,0
8187,741,TRANSFER,144945.34,C31496887,144945.34,0.0,C1251365829,0.0,0.0,1,0
8188,741,CASH_OUT,144945.34,C1092829426,144945.34,0.0,C716019997,0.0,144945.34,1,0
8189,741,TRANSFER,48442.88,C1112979339,48442.88,0.0,C2114078084,0.0,0.0,1,0
8190,741,CASH_OUT,48442.88,C1706094385,48442.88,0.0,C2109905271,513746.19,562189.07,1,0
8191,742,TRANSFER,4009058.39,C1044665079,4009058.39,0.0,C750074708,0.0,0.0,1,0
8192,742,CASH_OUT,4009058.39,C1970706589,4009058.39,0.0,C637394241,1229761.96,5238820.34,1,0
8193,742,TRANSFER,652993.91,C40604503,652993.91,0.0,C1166857907,0.0,0.0,1,0
8194,742,CASH_OUT,652993.91,C1614818636,652993.91,0.0,C362803701,0.0,652993.91,1,0
8195,742,TRANSFER,1819543.69,C2089752665,1819543.69,0.0,C112833674,0.0,0.0,1,0
8196,742,CASH_OUT,1819543.69,C1039979813,1819543.69,0.0,C2078394828,0.0,1819543.69,1,0
8197,742,TRANSFER,54652.46,C1674778854,54652.46,0.0,C1930074465,0.0,0.0,1,0
8198,742,CASH_OUT,54652.46,C43545501,54652.46,0.0,C830041824,0.0,54652.46,1,0
8199,742,TRANSFER,303846.74,C959102961,303846.74,0.0,C114421319,0.0,0.0,1,0
8200,742,CASH_OUT,303846.74,C1148860488,303846.74,0.0,C846260566,343660.89,647507.63,1,0
8201,742,TRANSFER,258355.42,C1226129332,258355.42,0.0,C1744173808,0.0,0.0,1,0
8202,742,CASH_OUT,258355.42,C1113162093,258355.42,0.0,C797688696,25176.67,283532.09,1,0
8203,742,TRANSFER,63416.99,C778071008,63416.99,0.0,C1812552860,0.0,0.0,1,0
8204,742,CASH_OUT,63416.99,C994950684,63416.99,0.0,C1662241365,276433.18,339850.17,1,0
8205,743,TRANSFER,1258818.82,C1531301470,1258818.82,0.0,C1470998563,0.0,0.0,1,0
8206,743,CASH_OUT,1258818.82,C1436118706,1258818.82,0.0,C1240760502,503464.5,1762283.33,1,0
8207,743,TRANSFER,339682.13,C2013999242,339682.13,0.0,C1850423904,0.0,0.0,1,0
8208,743,CASH_OUT,339682.13,C786484425,339682.13,0.0,C776919290,0.0,339682.13,1,0
8209,743,TRANSFER,6311409.28,C1529008245,6311409.28,0.0,C1881841831,0.0,0.0,1,0
8210,743,CASH_OUT,6311409.28,C1162922333,6311409.28,0.0,C1365125890,68488.84,6379898.11,1,0
8211,743,TRANSFER,850002.52,C1685995037,850002.52,0.0,C2080388513,0.0,0.0,1,0
8212,743,CASH_OUT,850002.52,C1280323807,850002.52,0.0,C873221189,6510099.11,7360101.63,1,0
8213,1,PAYMENT,9839.64,C1231006815,170136.0,160296.36,M1979787155,0.0,0.0,0,0
8214,1,PAYMENT,1864.28,C1666544295,21249.0,19384.72,M2044282225,0.0,0.0,0,0
8215,1,PAYMENT,11668.14,C2048537720,41554.0,29885.86,M1230701703,0.0,0.0,0,0
8216,1,PAYMENT,7817.71,C90045638,53860.0,46042.29,M573487274,0.0,0.0,0,0
8217,1,PAYMENT,7107.77,C154988899,183195.0,176087.23,M408069119,0.0,0.0,0,0
8218,1,PAYMENT,7861.64,C1912850431,176087.23,168225.59,M633326333,0.0,0.0,0,0
8219,1,PAYMENT,4024.36,C1265012928,2671.0,0.0,M1176932104,0.0,0.0,0,0
8220,1,PAYMENT,3099.97,C249177573,20771.0,17671.03,M2096539129,0.0,0.0,0,0
8221,1,PAYMENT,2560.74,C1648232591,5070.0,2509.26,M972865270,0.0,0.0,0,0
8222,1,PAYMENT,11633.76,C1716932897,10127.0,0.0,M801569151,0.0,0.0,0,0
8223,1,PAYMENT,4098.78,C1026483832,503264.0,499165.22,M1635378213,0.0,0.0,0,0
8224,1,PAYMENT,1563.82,C761750706,450.0,0.0,M1731217984,0.0,0.0,0,0
8225,1,PAYMENT,1157.86,C1237762639,21156.0,19998.14,M1877062907,0.0,0.0,0,0
8226,1,PAYMENT,671.64,C2033524545,15123.0,14451.36,M473053293,0.0,0.0,0,0
8227,1,PAYMENT,1373.43,C20804602,13854.0,12480.57,M1344519051,0.0,0.0,0,0
8228,1,PAYMENT,3876.41,C504336483,67852.0,63975.59,M1404932042,0.0,0.0,0,0
8229,1,PAYMENT,6061.13,C1043358826,443.0,0.0,M1558079303,0.0,0.0,0,0
8230,1,PAYMENT,9478.39,C1671590089,116494.0,107015.61,M58488213,0.0,0.0,0,0
8231,1,PAYMENT,8009.09,C1053967012,10968.0,2958.91,M295304806,0.0,0.0,0,0
8232,1,PAYMENT,8901.99,C1632497828,2958.91,0.0,M33419717,0.0,0.0,0,0
8233,1,PAYMENT,9920.52,C764826684,0.0,0.0,M1940055334,0.0,0.0,0,0
8234,1,PAYMENT,3448.92,C2103763750,0.0,0.0,M335107734,0.0,0.0,0,0
8235,1,PAYMENT,4206.84,C215078753,0.0,0.0,M1757317128,0.0,0.0,0,0
8236,1,PAYMENT,5885.56,C840514538,0.0,0.0,M1804441305,0.0,0.0,0,0
8237,1,PAYMENT,5307.88,C1768242710,0.0,0.0,M1971783162,0.0,0.0,0,0
8238,1,PAYMENT,5031.22,C247113419,0.0,0.0,M151442075,0.0,0.0,0,0
8239,1,PAYMENT,24213.67,C1238616099,0.0,0.0,M70695990,0.0,0.0,0,0
8240,1,PAYMENT,8603.42,C1608633989,253.0,0.0,M1615617512,0.0,0.0,0,0
8241,1,PAYMENT,2791.42,C923341586,300481.0,297689.58,M107994825,0.0,0.0,0,0
8242,1,PAYMENT,7413.54,C1470868839,297689.58,290276.03,M1426725223,0.0,0.0,0,0
8243,1,PAYMENT,3295.19,C711197015,233633.0,230337.81,M1384454980,0.0,0.0,0,0
8244,1,PAYMENT,1684.81,C1481594086,297.0,0.0,M1569435561,0.0,0.0,0,0
8245,1,PAYMENT,7823.46,C260084831,998.0,0.0,M267814113,0.0,0.0,0,0
8246,1,PAYMENT,5086.48,C598357562,0.0,0.0,M1593224710,0.0,0.0,0,0
8247,1,PAYMENT,5281.48,C1440738283,152019.0,146737.52,M1849015357,0.0,0.0,0,0
8248,1,PAYMENT,13875.98,C484199463,15818.0,1942.02,M2008106788,0.0,0.0,0,0
8249,1,PAYMENT,2204.04,C1615801298,586.0,0.0,M490391704,0.0,0.0,0,0
8250,1,PAYMENT,2641.47,C460570271,23053.0,20411.53,M1653361344,0.0,0.0,0,0
8251,1,PAYMENT,2330.64,C816944408,203543.0,201212.36,M909132503,0.0,0.0,0,0
8252,1,PAYMENT,1614.64,C912966811,41276.0,39661.36,M1792384402,0.0,0.0,0,0
8253,1,PAYMENT,9164.71,C1458621573,47235.77,38071.06,M1658980982,0.0,0.0,0,0
8254,1,PAYMENT,2970.97,C46941357,38071.06,35100.09,M1152606315,0.0,0.0,0,0
8255,1,PAYMENT,38.66,C343345308,16174.0,16135.34,M1714688478,0.0,0.0,0,0
8256,1,PAYMENT,2252.44,C104716441,1627.0,0.0,M1506951181,0.0,0.0,0,0
8257,1,PAYMENT,2599.46,C885910946,874042.26,871442.79,M1860591867,0.0,0.0,0,0
8258,1,PAYMENT,6440.78,C1161148117,2192.0,0.0,M516875052,0.0,0.0,0,0
8259,1,PAYMENT,4910.14,C1131592118,41551.0,36640.86,M589987187,0.0,0.0,0,0
8260,1,PAYMENT,6444.64,C1262609629,12019.0,5574.36,M587180314,0.0,0.0,0,0
8261,1,PAYMENT,7292.16,C69673470,216827.0,209534.84,M1082411691,0.0,0.0,0,0
8262,1,PAYMENT,2998.04,C71802912,12030.0,9031.96,M2134271532,0.0,0.0,0,0
8263,1,PAYMENT,3454.08,C686349795,9031.96,5577.88,M1831010686,0.0,0.0,0,0
8264,1,PAYMENT,4316.2,C1423768154,10999.0,6682.8,M404222443,0.0,0.0,0,0
8265,1,PAYMENT,2131.84,C1987977423,224.0,0.0,M61073295,0.0,0.0,0,0
8266,1,PAYMENT,12986.61,C807322507,23350.0,10363.39,M396485834,0.0,0.0,0,0
8267,1,PAYMENT,2875.1,C1412322831,15443.0,12567.9,M1651262695,0.0,0.0,0,0
8268,1,PAYMENT,8586.98,C1305004711,3763.0,0.0,M494077446,0.0,0.0,0,0
8269,1,PAYMENT,871.75,C1003206025,19869.0,18997.25,M989889899,0.0,0.0,0,0
8270,1,PAYMENT,1035.36,C806813022,71636.0,70600.64,M902860396,0.0,0.0,0,0
8271,1,PAYMENT,1063.53,C1406206626,83084.0,82020.47,M1816522350,0.0,0.0,0,0
8272,1,PAYMENT,1019.9,C1799230133,204237.0,203217.1,M1521238608,0.0,0.0,0,0
8273,1,PAYMENT,4059.38,C20156341,26304.0,22244.62,M1111897955,0.0,0.0,0,0
8274,1,PAYMENT,1876.44,C1509309988,182.0,0.0,M1643141512,0.0,0.0,0,0
8275,1,PAYMENT,6165.58,C1858015030,20925.0,14759.42,M25764044,0.0,0.0,0,0
8276,1,PAYMENT,3705.83,C671596011,41903.46,38197.63,M1925352804,0.0,0.0,0,0
8277,1,PAYMENT,3372.29,C967323951,41398.0,38025.71,M1600594643,0.0,0.0,0,0
8278,1,PAYMENT,661.43,C743648472,14078.0,13416.57,M692998280,0.0,0.0,0,0
8279,1,PAYMENT,1203.44,C922807452,29941.0,28737.56,M33563464,0.0,0.0,0,0
8280,1,PAYMENT,1915.43,C822087264,11450.0,9534.57,M30699728,0.0,0.0,0,0
8281,1,PAYMENT,8.73,C38603201,81313.0,81304.27,M1422273905,0.0,0.0,0,0
8282,1,PAYMENT,5154.97,C1207231495,9476.0,4321.03,M756936249,0.0,0.0,0,0
8283,1,PAYMENT,5213.25,C1221981006,36380.0,31166.75,M264394929,0.0,0.0,0,0
8284,1,PAYMENT,5392.75,C1878413714,50757.0,45364.25,M769132147,0.0,0.0,0,0
8285,1,PAYMENT,25.12,C1257299717,61663.0,61637.88,M1474957626,0.0,0.0,0,0
8286,1,PAYMENT,17150.89,C181252244,61637.88,44486.99,M1733022752,0.0,0.0,0,0
8287,1,PAYMENT,5443.26,C1262869688,236997.0,231553.74,M1914108708,0.0,0.0,0,0
8288,1,PAYMENT,244.87,C544386226,257978.49,257733.62,M1357700757,0.0,0.0,0,0
8289,1,PAYMENT,8281.57,C900298796,257733.62,249452.05,M1889757798,0.0,0.0,0,0
8290,1,PAYMENT,1175.59,C1166106620,20509.0,19333.41,M1932470703,0.0,0.0,0,0
8291,1,PAYMENT,1097.74,C221861886,24866.0,23768.26,M1713568869,0.0,0.0,0,0
8292,1,PAYMENT,1718.29,C603658030,117811.0,116092.71,M1689924104,0.0,0.0,0,0
8293,1,PAYMENT,3671.32,C361380654,100094.0,96422.68,M631673932,0.0,0.0,0,0
